transaction_id,customer_id,transaction_date,online_order,order_status,goods_id
9098,1074,11/29/17,False,Approved,196
9099,860,9/3/17,True,Approved,54
9100,1389,2/19/17,True,Approved,90
9101,744,4/24/17,False,Approved,135
9102,2480,7/4/17,False,Approved,37
9103,739,10/12/17,True,Approved,118
9104,3195,11/11/17,True,Approved,75
9105,2549,11/3/17,True,Approved,82
9106,153,5/2/17,True,Approved,71
9107,1221,11/16/17,True,Approved,37
9108,2418,11/7/17,False,Approved,101
9109,1585,7/8/17,False,Approved,157
9110,1286,10/30/17,False,Approved,139
9111,2576,9/26/17,True,Approved,95
9112,2483,4/17/17,False,Approved,56
9113,3364,2/7/17,True,Approved,13
9114,1710,10/11/17,True,Approved,137
9115,2889,3/15/17,False,Approved,24
9116,123,2/9/17,False,Approved,139
9117,3307,5/31/17,False,Approved,197
9118,266,11/24/17,True,Approved,157
9119,668,9/22/17,True,Approved,140
9120,2627,11/6/17,True,Approved,59
9121,2695,12/17/17,True,Approved,133
9122,2614,12/10/17,False,Approved,30
9123,790,3/1/17,False,Approved,26
9124,830,7/23/17,True,Approved,67
9125,235,12/28/17,False,Approved,61
9126,1076,7/15/17,True,Approved,39
9127,1826,8/12/17,False,Approved,183
9128,1451,10/8/17,True,Approved,126
9129,3486,4/27/17,True,Approved,21
9130,865,6/10/17,True,Approved,13
9131,2830,5/30/17,False,Approved,191
9132,2150,1/3/17,True,Approved,61
9133,1630,10/19/17,True,Approved,45
9134,2122,12/7/17,False,Approved,43
9135,1973,8/6/17,True,Approved,149
9136,598,4/6/17,False,Approved,188
9137,1377,4/16/17,False,Approved,6
9138,787,10/16/17,False,Approved,103
9139,2847,10/13/17,False,Approved,35
9140,1212,10/20/17,False,Approved,108
9141,556,6/4/17,True,Approved,157
9142,793,1/12/17,False,Approved,163
9143,88,8/6/17,True,Approved,134
9144,1524,5/18/17,False,Approved,40
9145,3343,1/27/17,False,Approved,165
9146,2207,9/21/17,True,Approved,53
9147,2149,12/19/17,False,Approved,73
9148,2722,6/12/17,False,Approved,108
9149,2522,12/6/17,True,Approved,172
9150,234,8/3/17,True,Approved,47
9151,1615,3/24/17,False,Approved,76
9152,254,8/27/17,False,Approved,2
9153,3143,9/5/17,True,Approved,169
9154,3451,12/15/17,True,Approved,167
9155,3120,10/30/17,True,Approved,46
9156,2349,1/17/17,False,Approved,158
9157,974,12/24/17,False,Approved,67
9158,86,12/30/17,True,Approved,186
9159,717,8/18/17,False,Approved,13
9160,1837,11/10/17,False,Approved,2
9161,1588,11/26/17,False,Approved,134
9162,408,7/8/17,False,Approved,19
9163,1061,12/2/17,True,Approved,1
9164,377,12/24/17,False,Approved,11
9165,1719,5/9/17,True,Approved,73
9166,1445,10/3/17,True,Approved,82
9167,2282,6/27/17,False,Approved,13
9168,1840,9/23/17,False,Approved,64
9169,990,10/14/17,False,Approved,138
9170,1798,4/12/17,False,Approved,15
9171,2341,4/15/17,False,Approved,44
9172,2515,2/11/17,False,Approved,34
9173,1223,8/4/17,False,Approved,71
9174,3132,8/21/17,False,Approved,72
9175,551,6/9/17,True,Approved,184
9176,3325,7/8/17,True,Approved,121
9177,3068,1/18/17,True,Approved,1
9178,486,9/30/17,True,Approved,57
9179,538,3/10/17,True,Approved,126
9180,1464,8/6/17,,Approved,35
9181,671,2/4/17,True,Approved,106
9182,2648,1/16/17,True,Approved,170
9183,597,5/25/17,True,Approved,53
9184,656,6/13/17,True,Approved,154
9185,3309,7/21/17,False,Approved,147
9186,1346,1/13/17,True,Approved,113
9187,2844,10/22/17,False,Approved,284
9188,3314,3/8/17,True,Approved,85
9189,3251,12/15/17,True,Approved,43
9190,1557,10/16/17,False,Approved,166
9191,2999,5/2/17,True,Approved,118
9192,850,11/26/17,True,Approved,17
9193,25,9/17/17,False,Approved,42
9194,2575,7/18/17,False,Approved,187
9195,324,4/30/17,True,Approved,109
9196,364,3/15/17,False,Approved,124
9197,3481,5/4/17,False,Approved,64
9198,2562,9/4/17,True,Approved,170
9199,2637,10/18/17,False,Approved,141
9200,3127,8/15/17,False,Approved,165
9201,348,6/22/17,False,Approved,75
9202,1597,12/4/17,True,Approved,31
9203,235,6/18/17,True,Approved,71
9204,802,6/7/17,True,Approved,171
9205,404,1/25/17,False,Approved,1
9206,3061,7/23/17,True,Approved,101
9207,56,3/14/17,False,Approved,38
9208,3060,3/12/17,True,Approved,68
9209,3188,1/22/17,False,Approved,39
9210,3465,4/21/17,False,Approved,207
9211,986,9/10/17,True,Approved,1
9212,2777,5/18/17,False,Approved,135
9213,177,9/23/17,False,Approved,149
9214,3203,7/26/17,False,Approved,4
9215,1551,10/17/17,True,Approved,59
9216,2086,3/25/17,True,Approved,47
9217,684,11/18/17,True,Approved,57
9218,2633,5/7/17,False,Approved,39
9219,3278,12/8/17,True,Approved,4
9220,1156,8/17/17,False,Approved,16
9221,317,10/11/17,True,Approved,103
9222,2017,2/15/17,True,Approved,39
9223,1556,9/2/17,False,Approved,129
9224,724,11/12/17,False,Approved,78
9225,2401,9/7/17,True,Approved,115
9226,578,5/2/17,False,Approved,158
9227,267,1/23/17,False,Approved,119
9228,2676,3/25/17,True,Approved,35
9229,507,2/10/17,True,Approved,170
9230,2845,7/31/17,False,Approved,44
9231,3138,2/25/17,False,Approved,285
9232,3496,4/15/17,True,Approved,166
9233,1608,2/26/17,True,Approved,71
9234,1039,1/20/17,False,Approved,54
9235,2566,10/4/17,False,Approved,101
9236,895,3/6/17,False,Approved,65
9237,1460,12/18/17,True,Approved,54
9238,619,2/5/17,True,Approved,88
9239,2439,12/12/17,True,Approved,140
9240,11,10/30/17,True,Approved,106
9241,1384,3/3/17,False,Approved,102
9242,262,6/15/17,False,Approved,25
9243,2845,11/7/17,False,Approved,171
9244,1976,3/28/17,True,Approved,113
9245,1713,1/28/17,True,Approved,96
9246,204,5/21/17,True,Approved,77
9247,1482,3/24/17,True,Approved,70
9248,1122,9/5/17,False,Approved,4
9249,24,11/13/17,True,Approved,165
9250,366,3/14/17,False,Approved,43
9251,1625,5/13/17,False,Approved,13
9252,3111,11/12/17,False,Approved,99
9253,2147,8/27/17,True,Approved,190
9254,946,9/16/17,False,Approved,32
9255,1645,3/18/17,True,Approved,12
9256,1087,12/16/17,True,Approved,138
9257,1329,6/13/17,False,Approved,129
9258,65,8/16/17,False,Approved,117
9259,2931,6/19/17,False,Approved,52
9260,2687,6/25/17,False,Approved,114
9261,584,1/9/17,False,Approved,58
9262,3048,11/26/17,False,Approved,3
9263,248,8/11/17,False,Approved,67
9264,523,5/15/17,False,Approved,133
9265,1571,12/27/17,False,Approved,63
9266,704,2/24/17,True,Approved,77
9267,1232,8/27/17,False,Approved,13
9268,2064,5/6/17,True,Approved,14
9269,986,9/14/17,False,Approved,33
9270,529,3/20/17,False,Approved,71
9271,1623,5/23/17,False,Approved,137
9272,2221,8/13/17,True,Approved,21
9273,3077,11/6/17,False,Approved,157
9274,1025,6/13/17,False,Approved,17
9275,2570,3/10/17,True,Approved,65
9276,731,7/15/17,True,Approved,286
9277,2585,8/11/17,True,Approved,117
9278,1218,10/12/17,False,Approved,60
9279,2647,10/31/17,True,Approved,64
9280,1017,1/10/17,False,Approved,130
9281,304,6/26/17,False,Approved,169
9282,2761,8/22/17,False,Approved,77
9283,479,10/15/17,True,Approved,140
9284,1594,10/16/17,True,Cancelled,2
9285,213,7/17/17,False,Approved,173
9286,1303,10/15/17,True,Approved,5
9287,315,2/4/17,True,Approved,165
9288,896,5/12/17,True,Approved,56
9289,978,6/21/17,False,Approved,86
9290,2937,9/16/17,True,Approved,157
9291,2095,5/24/17,False,Approved,111
9292,3083,9/24/17,True,Approved,1
9293,2587,5/13/17,False,Approved,34
9294,3373,11/16/17,False,Approved,70
9295,679,8/26/17,True,Approved,29
9296,1340,10/25/17,True,Approved,74
9297,2048,4/4/17,False,Approved,134
9298,1807,10/28/17,True,Approved,50
9299,1555,2/27/17,True,Approved,23
9300,94,8/18/17,False,Approved,101
9301,3390,6/20/17,,Approved,134
9302,730,7/25/17,True,Approved,21
9303,3073,1/1/17,False,Approved,52
9304,258,1/4/17,False,Approved,190
9305,924,3/18/17,False,Approved,83
9306,289,3/3/17,True,Approved,137
9307,2144,5/22/17,False,Approved,113
9308,3406,9/18/17,True,Approved,52
9309,1330,3/14/17,True,Approved,101
9310,1451,1/13/17,True,Approved,63
9311,1344,11/6/17,True,Approved,78
9312,1576,6/26/17,True,Approved,72
9313,3266,2/21/17,False,Approved,95
9314,3351,4/25/17,False,Approved,102
9315,541,3/13/17,False,Approved,40
9316,815,9/14/17,False,Approved,22
9317,662,3/28/17,False,Approved,138
9318,2618,6/22/17,True,Approved,100
9319,1663,11/16/17,False,Approved,162
9320,1084,9/25/17,True,Cancelled,103
9321,1477,5/3/17,True,Approved,56
9322,1600,6/10/17,False,Approved,197
9323,3300,12/11/17,False,Approved,135
9324,1131,1/6/17,False,Approved,45
9325,1635,8/13/17,False,Approved,48
9326,2310,10/25/17,False,Approved,287
9327,182,7/1/17,False,Approved,11
9328,2732,6/28/17,False,Approved,5
9329,2787,4/9/17,True,Approved,132
9330,3247,10/27/17,True,Approved,106
9331,3318,6/16/17,False,Approved,8
9332,685,9/9/17,True,Approved,169
9333,1450,1/19/17,True,Approved,124
9334,505,8/30/17,True,Approved,214
9335,856,12/19/17,True,Approved,138
9336,3479,5/26/17,True,Approved,65
9337,1706,10/14/17,False,Approved,128
9338,2406,3/22/17,True,Approved,67
9339,3102,9/15/17,False,Approved,72
9340,97,9/19/17,False,Approved,26
9341,3368,11/17/17,True,Approved,52
9342,559,4/19/17,False,Approved,79
9343,1497,5/21/17,True,Approved,163
9344,1187,1/21/17,True,Approved,63
9345,3167,4/24/17,,Approved,77
9346,2023,3/25/17,False,Approved,158
9347,3469,8/6/17,False,Approved,132
9348,3044,8/31/17,True,Approved,58
9349,669,10/25/17,False,Approved,70
9350,1654,8/26/17,False,Approved,149
9351,2672,7/1/17,True,Approved,171
9352,1970,3/16/17,True,Approved,108
9353,2317,7/11/17,False,Approved,70
9354,2187,4/6/17,True,Approved,80
9355,1093,6/27/17,True,Approved,40
9356,469,6/18/17,True,Approved,194
9357,3118,6/24/17,False,Approved,207
9358,3147,8/21/17,False,Approved,99
9359,3115,4/13/17,False,Approved,77
9360,2316,7/10/17,False,Approved,100
9361,3282,8/19/17,True,Approved,94
9362,558,2/6/17,,Approved,17
9363,871,1/1/17,False,Approved,67
9364,1383,5/17/17,True,Approved,46
9365,1670,10/27/17,True,Approved,112
9366,2785,9/13/17,False,Approved,11
9367,1254,11/23/17,True,Approved,78
9368,1693,6/16/17,,Approved,76
9369,1948,7/15/17,True,Approved,33
9370,2409,3/13/17,True,Approved,109
9371,2584,3/16/17,True,Approved,178
9372,1480,6/25/17,True,Approved,139
9373,677,6/26/17,False,Approved,59
9374,2688,7/24/17,False,Approved,157
9375,1584,12/28/17,True,Approved,165
9376,1881,11/25/17,True,Approved,78
9377,430,10/26/17,True,Approved,201
9378,1053,4/1/17,True,Approved,118
9379,3306,8/10/17,True,Approved,76
9380,1872,5/7/17,True,Approved,1
9381,1472,2/14/17,True,Approved,68
9382,3134,10/27/17,False,Approved,126
9383,3145,4/5/17,False,Approved,73
9384,2027,2/8/17,True,Approved,173
9385,3135,5/18/17,False,Approved,69
9386,710,8/28/17,,Approved,137
9387,3223,5/25/17,True,Approved,40
9388,2548,5/30/17,False,Approved,90
9389,1537,7/9/17,False,Approved,88
9390,1938,5/15/17,False,Approved,126
9391,531,8/18/17,False,Approved,182
9392,3191,12/23/17,False,Approved,90
9393,2404,2/23/17,False,Approved,29
9394,1835,6/26/17,True,Approved,26
9395,762,4/5/17,True,Approved,80
9396,111,7/26/17,True,Approved,140
9397,2595,11/16/17,False,Approved,4
9398,1971,10/29/17,True,Approved,2
9399,2837,7/15/17,True,Approved,82
9400,2755,5/25/17,True,Approved,31
9401,1081,3/28/17,True,Approved,88
9402,1213,9/4/17,False,Approved,93
9403,1422,6/19/17,False,Approved,90
9404,2717,7/12/17,False,Approved,169
9405,9,8/20/17,False,Approved,42
9406,1474,1/15/17,True,Approved,11
9407,1298,8/11/17,True,Approved,3
9408,2655,3/24/17,False,Approved,46
9409,1006,10/29/17,False,Approved,40
9410,1195,6/23/17,True,Approved,10
9411,1183,6/20/17,True,Approved,71
9412,2489,3/11/17,False,Approved,3
9413,2331,5/5/17,False,Approved,38
9414,714,3/24/17,True,Approved,32
9415,3309,3/11/17,True,Approved,191
9416,2392,10/17/17,False,Approved,157
9417,3258,12/13/17,True,Approved,26
9418,2942,12/21/17,False,Approved,136
9419,1830,11/26/17,False,Approved,191
9420,1672,11/13/17,True,Approved,288
9421,413,5/23/17,False,Approved,87
9422,77,2/2/17,True,Approved,108
9423,3039,9/17/17,False,Approved,46
9424,1597,12/5/17,False,Approved,22
9425,1048,7/11/17,False,Approved,57
9426,3390,3/12/17,False,Approved,15
9427,3294,6/29/17,False,Approved,10
9428,1461,3/1/17,False,Approved,26
9429,1040,3/15/17,False,Approved,188
9430,598,8/21/17,False,Approved,86
9431,2279,10/14/17,True,Approved,165
9432,2726,12/3/17,True,Approved,71
9433,612,7/16/17,True,Approved,59
9434,868,3/10/17,False,Approved,31
9435,261,9/8/17,False,Approved,63
9436,903,7/31/17,False,Approved,53
9437,1413,2/1/17,True,Approved,169
9438,2071,1/13/17,True,Approved,21
9439,137,1/26/17,True,Approved,149
9440,1835,11/30/17,False,Approved,109
9441,2044,12/4/17,True,Approved,31
9442,1964,9/19/17,False,Approved,152
9443,2339,12/19/17,True,Cancelled,141
9444,1332,10/3/17,True,Approved,169
9445,1570,6/9/17,True,Approved,72
9446,2990,9/7/17,True,Approved,87
9447,897,9/23/17,,Approved,124
9448,2999,10/26/17,False,Approved,126
9449,350,4/7/17,False,Approved,58
9450,2244,4/21/17,False,Approved,59
9451,453,9/2/17,False,Approved,190
9452,1463,3/18/17,False,Approved,47
9453,38,8/22/17,False,Approved,48
9454,2764,7/23/17,True,Approved,289
9455,906,8/16/17,False,Approved,198
9456,2105,4/13/17,True,Approved,50
9457,1493,11/12/17,False,Approved,192
9458,3345,8/19/17,True,Approved,119
9459,1745,11/24/17,True,Approved,7
9460,1644,4/9/17,True,Approved,112
9461,3066,7/19/17,True,Approved,48
9462,2009,11/9/17,True,Approved,65
9463,1823,4/26/17,False,Approved,204
9464,183,9/19/17,True,Approved,46
9465,332,3/17/17,False,Approved,62
9466,2137,12/10/17,False,Approved,124
9467,105,3/6/17,False,Approved,16
9468,1163,10/4/17,False,Approved,173
9469,1312,6/25/17,False,Approved,58
9470,400,5/4/17,True,Approved,71
9471,687,12/22/17,True,Approved,62
9472,2986,8/26/17,True,Approved,103
9473,97,5/24/17,True,Approved,169
9474,3398,2/3/17,False,Approved,177
9475,470,12/21/17,False,Approved,165
9476,708,6/9/17,False,Approved,57
9477,1950,9/27/17,False,Approved,126
9478,438,10/23/17,False,Approved,164
9479,778,11/27/17,False,Approved,290
9480,2338,5/23/17,False,Approved,81
9481,58,7/31/17,True,Approved,124
9482,2667,9/23/17,False,Approved,138
9483,1943,3/6/17,False,Approved,33
9484,2601,6/18/17,False,Approved,16
9485,1398,10/31/17,True,Approved,126
9486,2340,9/28/17,True,Approved,85
9487,1991,5/15/17,False,Approved,129
9488,488,12/3/17,False,Approved,26
9489,1801,4/28/17,False,Approved,153
9490,820,12/22/17,False,Approved,178
9491,3358,11/23/17,False,Approved,44
9492,256,8/18/17,True,Approved,104
9493,1368,11/12/17,False,Approved,81
9494,2971,5/22/17,True,Approved,128
9495,353,3/11/17,True,Approved,53
9496,706,11/30/17,False,Approved,32
9497,3183,7/4/17,True,Approved,117
9498,2456,7/12/17,True,Approved,115
9499,3493,7/28/17,True,Approved,207
9500,295,8/13/17,True,Approved,118
9501,1098,4/19/17,False,Approved,75
9502,406,1/27/17,True,Approved,23
9503,676,2/25/17,False,Approved,204
9504,3283,4/19/17,True,Approved,115
9505,2783,10/18/17,False,Approved,72
9506,2063,3/13/17,False,Approved,48
9507,2665,8/28/17,False,Approved,165
9508,1120,12/29/17,True,Approved,143
9509,1699,3/23/17,True,Approved,21
9510,3075,2/22/17,True,Approved,99
9511,2078,10/12/17,False,Approved,72
9512,1551,6/9/17,False,Approved,170
9513,2203,11/11/17,True,Approved,119
9514,845,8/27/17,True,Approved,46
9515,687,8/21/17,True,Approved,194
9516,2425,1/14/17,True,Approved,110
9517,2069,8/8/17,False,Approved,67
9518,2445,11/21/17,False,Approved,24
9519,1676,8/4/17,False,Approved,17
9520,483,11/17/17,False,Approved,132
9521,3379,12/10/17,True,Approved,77
9522,42,8/17/17,True,Approved,80
9523,313,9/3/17,False,Approved,124
9524,2812,8/29/17,True,Approved,156
9525,2684,10/26/17,False,Approved,44
9526,1305,4/7/17,True,Approved,174
9527,2654,9/11/17,False,Approved,127
9528,1137,4/22/17,False,Approved,42
9529,2761,12/23/17,False,Approved,72
9530,1275,5/19/17,True,Approved,40
9531,380,1/4/17,False,Approved,124
9532,2487,5/2/17,False,Approved,80
9533,2154,8/9/17,True,Approved,96
9534,790,10/28/17,True,Approved,171
9535,1913,9/6/17,False,Approved,48
9536,620,6/15/17,True,Approved,82
9537,3418,5/24/17,True,Approved,66
9538,3385,11/6/17,False,Approved,122
9539,642,7/11/17,True,Approved,80
9540,3137,3/22/17,,Approved,35
9541,2041,9/2/17,False,Approved,153
9542,1908,2/25/17,True,Approved,50
9543,1032,1/10/17,True,Approved,19
9544,2985,4/24/17,True,Approved,61
9545,1206,10/8/17,False,Approved,101
9546,996,9/11/17,False,Approved,138
9547,3306,11/20/17,False,Approved,71
9548,2278,8/15/17,False,Approved,46
9549,2081,4/18/17,True,Approved,90
9550,2787,6/19/17,False,Approved,76
9551,2935,12/13/17,False,Approved,46
9552,281,1/2/17,True,Approved,201
9553,2129,8/3/17,True,Approved,180
9554,1280,8/5/17,False,Approved,204
9555,1174,12/4/17,True,Approved,120
9556,725,12/24/17,False,Approved,181
9557,1517,12/2/17,True,Approved,113
9558,2674,9/24/17,False,Approved,183
9559,1907,7/10/17,True,Approved,200
9560,1428,5/8/17,True,Approved,187
9561,3367,3/13/17,True,Approved,2
9562,545,1/21/17,False,Approved,61
9563,147,6/18/17,False,Approved,89
9564,1859,6/22/17,True,Approved,74
9565,1607,3/29/17,True,Approved,88
9566,3082,10/10/17,True,Approved,103
9567,45,8/19/17,False,Approved,1
9568,2128,1/21/17,True,Approved,153
9569,2161,6/26/17,True,Approved,14
9570,638,5/17/17,False,Approved,28
9571,1951,7/6/17,False,Approved,11
9572,2401,7/19/17,False,Approved,113
9573,1821,4/28/17,False,Approved,15
9574,3013,12/17/17,True,Approved,84
9575,1227,9/24/17,False,Approved,57
9576,564,12/19/17,False,Approved,94
9577,3494,9/8/17,True,Approved,121
9578,3039,10/22/17,False,Approved,69
9579,800,6/22/17,True,Approved,135
9580,2544,5/29/17,False,Approved,81
9581,969,3/3/17,False,Approved,139
9582,1137,3/24/17,False,Approved,18
9583,3185,5/19/17,False,Approved,80
9584,1545,6/17/17,True,Approved,118
9585,100,12/19/17,True,Approved,102
9586,2485,5/15/17,True,Approved,17
9587,1265,2/13/17,True,Approved,17
9588,2676,8/26/17,False,Approved,26
9589,1088,9/15/17,False,Approved,51
9590,696,4/14/17,True,Approved,129
9591,587,6/23/17,True,Approved,26
9592,3020,2/19/17,True,Approved,192
9593,1656,7/23/17,False,Approved,165
9594,1370,3/8/17,True,Approved,108
9595,1914,1/13/17,False,Approved,132
9596,3444,3/22/17,False,Approved,101
9597,2360,11/29/17,True,Approved,201
9598,245,8/21/17,True,Approved,100
9599,237,3/16/17,False,Approved,146
9600,1837,10/2/17,True,Approved,100
9601,2919,1/20/17,False,Approved,173
9602,449,4/2/17,False,Approved,87
9603,3243,5/27/17,False,Approved,100
9604,3217,7/21/17,False,Approved,59
9605,1083,2/28/17,True,Approved,113
9606,2457,4/7/17,False,Approved,125
9607,2588,4/27/17,False,Approved,175
9608,984,7/13/17,True,Approved,166
9609,223,9/12/17,False,Approved,44
9610,204,9/7/17,False,Approved,6
9611,574,3/28/17,False,Approved,14
9612,716,11/21/17,True,Approved,141
9613,1816,9/4/17,True,Approved,13
9614,824,12/21/17,True,Approved,126
9615,1302,4/27/17,True,Approved,12
9616,1191,11/16/17,True,Approved,7
9617,2273,2/14/17,True,Approved,127
9618,2172,1/19/17,False,Approved,141
9619,3059,8/10/17,True,Approved,91
9620,262,12/18/17,False,Approved,116
9621,275,3/10/17,True,Approved,186
9622,90,7/12/17,False,Approved,52
9623,2220,1/10/17,True,Approved,113
9624,2335,12/19/17,True,Approved,5
9625,3317,4/1/17,False,Approved,26
9626,571,4/20/17,False,Approved,72
9627,568,9/13/17,False,Approved,26
9628,2641,12/19/17,True,Approved,170
9629,2493,10/16/17,True,Approved,91
9630,2324,3/15/17,False,Approved,291
9631,3238,8/20/17,True,Approved,98
9632,1951,1/31/17,True,Approved,118
9633,738,5/30/17,True,Approved,2
9634,1404,7/13/17,True,Approved,157
9635,3137,8/18/17,False,Approved,46
9636,815,4/5/17,True,Approved,31
9637,133,1/19/17,True,Approved,38
9638,579,4/28/17,True,Approved,165
9639,1337,7/15/17,True,Approved,6
9640,2607,12/25/17,True,Approved,132
9641,2165,6/18/17,True,Approved,129
9642,1199,10/13/17,False,Approved,59
9643,1299,5/13/17,True,Approved,85
9644,2002,6/20/17,True,Approved,76
9645,1631,6/5/17,False,Approved,88
9646,718,9/3/17,True,Approved,48
9647,3388,6/3/17,True,Approved,166
9648,3056,1/1/17,False,Approved,29
9649,1357,2/26/17,False,Approved,27
9650,239,12/16/17,True,Approved,115
9651,338,6/17/17,False,Approved,106
9652,1705,3/26/17,False,Approved,57
9653,1237,3/22/17,True,Approved,32
9654,1878,11/28/17,False,Approved,132
9655,1199,10/14/17,False,Approved,19
9656,2961,11/1/17,False,Approved,77
9657,1339,9/19/17,True,Approved,203
9658,2376,10/25/17,,Approved,145
9659,1085,10/27/17,False,Approved,166
9660,2373,7/25/17,False,Approved,86
9661,1559,1/15/17,True,Approved,32
9662,1407,1/28/17,True,Approved,71
9663,91,7/28/17,False,Approved,98
9664,925,11/22/17,True,Approved,166
9665,3243,7/20/17,False,Approved,39
9666,1262,7/21/17,True,Approved,190
9667,2496,2/25/17,True,Approved,1
9668,1054,6/21/17,True,Approved,71
9669,2677,10/25/17,False,Approved,70
9670,2650,9/8/17,False,Approved,52
9671,284,4/15/17,False,Approved,121
9672,2914,8/10/17,True,Approved,157
9673,3274,1/30/17,False,Approved,57
9674,1630,8/19/17,False,Approved,157
9675,139,2/28/17,True,Approved,16
9676,2892,12/18/17,False,Approved,106
9677,833,4/4/17,True,Approved,181
9678,315,5/21/17,False,Approved,171
9679,2467,1/9/17,False,Approved,38
9680,467,7/14/17,False,Approved,76
9681,626,2/6/17,True,Approved,171
9682,242,8/6/17,True,Approved,110
9683,970,11/7/17,True,Approved,36
9684,2704,1/30/17,True,Approved,67
9685,1025,4/9/17,True,Approved,46
9686,3426,10/25/17,True,Approved,33
9687,2597,4/9/17,False,Approved,96
9688,1189,11/13/17,False,Approved,23
9689,112,11/13/17,True,Approved,105
9690,1631,8/8/17,,Approved,68
9691,858,8/28/17,True,Approved,183
9692,466,11/20/17,True,Approved,13
9693,820,7/30/17,False,Approved,191
9694,2529,2/14/17,False,Approved,148
9695,2565,6/18/17,False,Approved,70
9696,1131,4/28/17,False,Approved,34
9697,517,12/20/17,True,Approved,166
9698,260,7/19/17,False,Approved,146
9699,3090,4/19/17,True,Approved,72
9700,1763,10/23/17,True,Approved,75
9701,1555,2/25/17,False,Approved,198
9702,1688,2/14/17,False,Approved,17
9703,1324,4/1/17,True,Approved,140
9704,2587,5/15/17,False,Approved,110
9705,3257,12/24/17,False,Approved,171
9706,3048,8/31/17,,Approved,126
9707,1365,5/24/17,True,Approved,129
9708,542,6/14/17,False,Approved,1
9709,1244,10/6/17,False,Approved,101
9710,3302,8/6/17,False,Approved,34
9711,1515,9/25/17,False,Approved,117
9712,3361,3/4/17,False,Approved,91
9713,3038,6/27/17,False,Approved,161
9714,1064,8/13/17,False,Approved,82
9715,1546,10/14/17,False,Approved,292
9716,2307,6/22/17,False,Approved,182
9717,2806,2/1/17,False,Approved,65
9718,1552,9/22/17,False,Approved,76
9719,3302,4/27/17,True,Approved,58
9720,3067,6/18/17,False,Approved,40
9721,1472,1/6/17,False,Approved,19
9722,1044,1/17/17,False,Approved,203
9723,2912,10/1/17,False,Approved,164
9724,1241,2/14/17,True,Approved,78
9725,1275,8/1/17,True,Approved,152
9726,3017,4/25/17,True,Approved,70
9727,1950,7/7/17,False,Approved,99
9728,2354,11/24/17,False,Approved,5
9729,3155,1/6/17,False,Approved,91
9730,914,8/17/17,True,Approved,122
9731,212,2/14/17,True,Approved,141
9732,1215,6/28/17,False,Approved,126
9733,1728,11/15/17,False,Approved,13
9734,621,1/22/17,True,Approved,158
9735,2041,1/16/17,False,Approved,108
9736,1930,12/9/17,False,Approved,163
9737,1799,8/14/17,False,Approved,60
9738,2063,12/21/17,True,Approved,12
9739,3264,2/3/17,True,Approved,140
9740,718,9/24/17,False,Approved,12
9741,1662,5/15/17,True,Approved,123
9742,1319,12/14/17,False,Approved,82
9743,3270,2/10/17,False,Approved,33
9744,292,3/8/17,False,Approved,120
9745,483,1/15/17,False,Approved,126
9746,2856,11/11/17,False,Approved,35
9747,2825,1/3/17,True,Approved,45
9748,1557,3/17/17,True,Approved,106
9749,641,2/2/17,False,Approved,70
9750,41,4/18/17,False,Approved,67
9751,2369,6/19/17,True,Approved,63
9752,3050,8/2/17,True,Approved,36
9753,2023,11/30/17,False,Approved,105
9754,493,5/31/17,False,Approved,58
9755,861,11/6/17,True,Approved,177
9756,877,5/22/17,False,Approved,56
9757,447,7/23/17,False,Approved,53
9758,701,4/2/17,False,Approved,14
9759,1048,8/19/17,True,Approved,48
9760,2553,7/23/17,True,Approved,293
9761,290,7/15/17,False,Approved,153
9762,484,12/11/17,True,Approved,48
9763,2394,10/1/17,False,Approved,98
9764,422,2/10/17,False,Approved,110
9765,782,5/3/17,False,Approved,29
9766,2131,2/14/17,True,Approved,44
9767,260,2/20/17,True,Approved,173
9768,3360,10/4/17,True,Approved,71
9769,3496,3/7/17,False,Approved,11
9770,1018,12/4/17,True,Approved,68
9771,1800,5/14/17,,Approved,147
9772,1301,1/9/17,False,Approved,24
9773,2705,2/14/17,False,Approved,31
9774,1783,7/12/17,True,Approved,22
9775,2268,11/25/17,True,Approved,112
9776,213,6/30/17,True,Approved,194
9777,2183,12/22/17,False,Approved,103
9778,750,1/30/17,True,Approved,2
9779,1702,8/9/17,False,Approved,24
9780,1769,7/25/17,False,Approved,63
9781,2565,7/3/17,True,Approved,26
9782,2686,6/22/17,False,Approved,122
9783,2459,7/24/17,False,Approved,172
9784,1513,1/28/17,True,Approved,63
9785,1,1/5/17,False,Approved,24
9786,367,2/14/17,False,Approved,52
9787,298,12/6/17,True,Approved,20
9788,850,6/8/17,True,Approved,63
9789,288,3/27/17,False,Approved,146
9790,1756,8/1/17,False,Approved,9
9791,391,1/24/17,True,Approved,91
9792,34,6/25/17,True,Approved,48
9793,1839,2/13/17,False,Approved,186
9794,2632,9/30/17,False,Approved,157
9795,2130,10/1/17,True,Approved,201
9796,1111,7/11/17,True,Approved,176
9797,919,6/4/17,False,Approved,165
9798,2134,10/10/17,True,Approved,113
9799,946,3/21/17,True,Approved,66
9800,410,8/19/17,True,Approved,7
9801,1195,4/4/17,False,Approved,21
9802,1439,7/22/17,,Approved,141
9803,3018,2/9/17,True,Approved,162
9804,1990,10/5/17,False,Approved,183
9805,3086,7/3/17,True,Approved,23
9806,2400,12/11/17,True,Approved,108
